SUNS,"A star, especially when seen as the centre of any single solar system."
SUPE,
SUPS,A sip; a small amount of food or drink.
SUQS,"A street market, particularly in Arabic- and Somali-speaking countries; a place where people buy and sell goods."
SURA,Any of the 114 chapters of the Qur'an.
SURD,"An irrational number, especially one expressed using the ? symbol."
SURE,"Physically secure and certain, non-failing, reliable."
SURF,Waves that break on an ocean shoreline.
SUSS,Anything dirty or muddy; a dirty puddle.
SUSU,"An informal money pooling scheme practised in Africa, the Caribbean, and some immigrant communities."
SWAB,"A small piece of soft, absorbent material, such as gauze, used to clean wounds, apply medicine, or take samples of body fluids. Often attached to a stick or wire to aid access."
SWAD,
SWAG,(window coverings) A loop of draped fabric.
SWAM,"To move through the water, without touching the bottom; to propel oneself in water by natural means."
SWAN,"Any of various species of large, long-necked waterfowl, of genus Cygnus (bird family: Anatidae), most of which have white plumage."
SWAP,To exchange or give (something) in an exchange (for something else).
SWAT,"A hard stroke, hit or blow, e.g., as part of a spanking."
SWAY,The act of swaying; a swaying motion; a swing or sweep of a weapon.
SWEE,
SWEY,
SWIG,"Drink, liquor."
SWIM,An act or instance of swimming.
SWIZ,"A swindle, disappointment."
SWOB,"A small piece of soft, absorbent material, such as gauze, used to clean wounds, apply medicine, or take samples of body fluids. Often attached to a stick or wire to aid access."
SWOP,To exchange or give (something) in an exchange (for something else).
SWOT,One who swots.
SWUM,"To move through the water, without touching the bottom; to propel oneself in water by natural means."
SYBO,
SYCE,"A groom, or servant with responsibility for the horses."
SYED,
SYEN,
SYES,
SYKE,
SYLI,
SYNC,Harmony.
SYND,
SYNE,Subsequently; then.
SYPE,
SYPH,
TAAL,
TABI,Traditional Japanese ankle socks with a separate section for the big toe.
TABS,"A small flap or strip of material attached to something, for holding, manipulation, identification, opening etc."
TABU,An inhibition or ban that results from social custom or emotional aversion.
TACE,
TACH,Tachometer
TACK,A small nail with a flat head.
TACO,"A Mexican snack food; a small tortilla (soft or hard shelled), with typically some type of meat, rice, beans, cheese, diced vegetables (usually tomatoes and lettuce, as served in the United States, and cilantro, onion, and avocado, as served in México) and salsa."
TACT,The sense of touch; feeling.
TADS,A small amount; a little bit.
TAED,
TAEL,"Any of several units of measure used in China and elsewhere in eastern Asia, approximately 40 grams."
TAES,
TAGS,A small label.
TAHA,
TAHR,Any of three genera of large Asian ungulates belonging to the subfamily Caprinae (goat-antelopes).
TAIL,The caudal appendage of an animal that is attached to its posterior and near the anus.
TAIN,
TAIS,
TAIT,
TAKA,"The official currency of Bangladesh, equal to 100 paisas. Symbol: ?"
TAKE,The or an act of taking.
TAKI,
TAKS,
TAKY,
TALA,"The currency of Samoa, divided into 100 sene."
TALC,"Originally a large range of transparent or glistening foliated minerals. Examples include mica, selenite and the hydrated magnesium silicate that the term talc generally has referred to in modern times (see below). Also an item made of such a mineral and depending for its function on the special nature of the mineral (see next). Mediaeval writers adopted the term from the Arabic."
TALE,"An account of an asserted fact or circumstance; a rumour; a report, especially an idle or malicious story; a piece of gossip or slander; a lie."
TALI,The bone of the ankle.
TALK,"To communicate, usually by means of speech."
TALL,(possibly nonstandard) Someone or something that is tall.
TAME,To make (an animal) tame; to domesticate.
TAMP,"(blasting) To plug up with clay, earth, dry sand, sod, or other material, as a hole bored in a rock."
TAMS,"A traditional South and East Asian unit of weight, based upon the load of a shoulder pole and varying by place and over time but usually standardized at about 60 kg."
TANA,
TANE,
TANG,A refreshingly sharp aroma or flavor.
TANH,
TANK,A closed container for liquids or gases.
TANS,"A traditional South and East Asian unit of weight, based upon the load of a shoulder pole and varying by place and over time but usually standardized at about 60 kg."
TAOS,"The act of moving or revolving around, or as in a circle or orbit; a revolution"
TAPA,A kind of cloth prepared by the Polynesians from the inner bark of the paper mulberry.
TAPE,Flexible material in a roll with a sticky surface on one or both sides; adhesive tape.
TAPS,A tapering cylindrical pin or peg used to stop the vent in a cask.
TAPU,An inhibition or ban that results from social custom or emotional aversion.
TARA,Goodbye; equivalent to the more geographically widespread ta ta
TARE,"A vetch, or the seed of a vetch (genus Vicia, esp. Vicia sativa)"
TARN,"A small mountain lake, especially in Northern England."
TARO,"Colocasia esculenta, raised as a food primarily for its corm, which distantly resembles potato."
TARP,A tarpaulin.
TARS,"(usually uncountable) A black, oily, sticky, viscous substance, consisting mainly of hydrocarbons derived from organic materials such as wood, peat, or coal."
TART,Sharp to the taste; acid; sour.
TASE,An electric shock administered with a taser.
TASH,"An Oriental silk fabric, with gold or silver thread."
TASK,A piece of work done as part of one’s duties.
TASS,"A heap, pile."
TATE,
TATH,
TATS,Cheap and vulgar tastelessness; sleaze.
TATT,An image made in the skin with ink and a needle.
TATU,
TAUS,"The letter ?/? in the Greek, Hebrew and ancient Semitic alphabets, being the nineteenth letter of the Classical and Modern Greek, the twenty-first letter of Old and Ancient Greek."
TAUT,"To make taut; to tauten, to tighten."
TAVA,
TAVS,
TAWA,A frying pan or griddle.
TAWS,"To prepare or dress, as hemp, by beating; to tew."
TAWT,
TAXA,A group of one or more populations of an organism or organisms seen by taxonomists to form a unit.
TAXI,"A vehicle that may be hired for single journeys by members of the public, driven by a taxi driver."
TAYS,
TEAD,
TEAK,"An extremely durable timber highly valued for shipbuilding and other purposes, yielded by Tectona grandis (and Tectona spp.)."
TEAL,Any of various small freshwater ducks of the genus Anas that are brightly coloured and have short necks.
TEAM,"A set of draught animals, such as two horses in front of a carriage."
TEAR,A hole or break caused by tearing.
TEAS,"A drug smoked or ingested for euphoric effect, cannabis."
TEAT,"The projection of a mammary gland from which, on female mammals, milk is secreted."
TECH,Technology
TECS,
TEDS,A teddy boy.
TEDY,
TEED,To draw; lead.
TEEK,
TEEL,
TEEM,To be stocked to overflowing.
TEEN,A teenager.
TEER,
TEES,The name of the Latin-script letter T.
TEFF,"A love grass, Eragrostis tef, with small seeds, grown as a cereal and for forage in Ethiopia and parts of Arabia."
TEFS,
TEGG,
TEGS,A sheep (originally a ewe) that is one to two years old
TEGU,"A South American lizard of the genus Tupinambis, which is sometimes kept as a pet."
TEHR,
TEIL,
TEIN,"A currency unit of Uzbekistan, one hundredth of a som."
TELA,
TELD,
TELE,Television.
TELL,"A reflexive, often habitual behavior, especially one occurring in a context that often features attempts at deception by persons under psychological stress (such as a poker game or police interrogation), that reveals information that the person exhibiting the behavior is attempting to withhold."
TELS,
TELT,
TEME,
TEMP,Abbreviation of tempore.
TEMS,
TEND,(Old English law) To make a tender of; to offer or tender.
TENE,
TENS,A set or group with ten elements.
TENT,"A pavilion or portable lodge consisting of skins, canvas, or some strong cloth, stretched and sustained by poles, used for sheltering people from the weather."
TEPA,
TERF,"(see usage notes) A trans-exclusionary radical feminist; a radical feminist who does not consider trans women to be women, and/or thinks they should not be included in female spaces or organisations."
TERM,"That which limits the extent of anything; limit, extremity, bound, boundary."
TERN,Any of various sea birds of the family Sternidae that are similar to gulls but are smaller and have a forked tail.
TEST,"A challenge, trial."
TETE,
TETH,
TETS,
TEWS,
TEXT,"A writing consisting of multiple glyphs, characters, symbols or sentences."
THAE,
THAN,At that time; then.
THAR,Any of three genera of large Asian ungulates belonging to the subfamily Caprinae (goat-antelopes).
THAT,Something being indicated that is there; one of those.
THAW,"The melting of ice, snow, or other congealed matter; the resolution of ice, or the like, into the state of a fluid; liquefaction by heat of anything congealed by frost"
THEE,To address (a person) using the pronoun thee.
THEM,(plural) Those ones.
THEN,"Used in comparisons, to introduce the basis of comparison."
THEW,A bondman; a slave.
THEY,"(the third-person plural) A group of people, animals, plants or objects previously mentioned."
THIG,
THIN,"A loss or tearing of paper from the back of a stamp, although not sufficient to create a complete hole."
THIO,
THIR,
THIS,Something being indicated that is here; one of these.
THON,"(see usage notes) they (singular). Gender-neutral third-person singular subject pronoun, coordinate with gendered pronouns he and she."
THOU,
THRO,Through
THRU,From one side of an opening to the other.
THUD,The sound of a dull impact.
THUG,"Someone with an intimidating and unseemly appearance and mannerisms, who treats others violently and roughly, often for hire."
THUS,(manner) In this way or manner.
TIAN,"An oval cooking-pot, traditionally used in Provence."
TIAR,
TICE,
TICH,A very small person.
TICK,A tiny woodland arachnid of the suborder Ixodida.
TICS,"A sudden, nonrhythmic motor movement or vocalization."
TIDE,"The periodic change of the sea level, particularly when caused by the gravitational influence of the sun and the moon."
TIDS,
TIDY,A tabletop container for pens and stationery.
TIED,"To twist (a string, rope, or the like) around itself securely."
TIER,"One who ties (knots, etc)."
TIES,A knot; a fastening.
TIFF,A small argument; a petty quarrel.
TIFO,"A form of choreography displayed by supporters on the terraces of an arena or stadium, where they make a large-scale pattern or picture by holding up, or wearing, various materials."
TIFT,
TIGE,
TIGS,"A capacious, flat-bottomed drinking cup, generally with four handles, formerly used for passing around the table at convivial entertainment."
TIKA,A tilak.
TIKE,A tiny woodland arachnid of the suborder Ixodida.
TIKI,"Carved talisman in humanoid form, common to the cultures of the Pacific Ocean."
TIKS,
TILE,"A regularly-shaped slab of clay or other material, affixed to cover or decorate a surface, as in a roof-tile, glazed tile, stove tile, carpet tile etc."
TILL,"Until; to, up to; as late as (a given time)."
TILS,
TILT,A slope or inclination.
TIME,The inevitable progression into the future with the passing of present and past events.
TINA,
TIND,
TINE,"A spike or point on an implement or tool, especially a prong of a fork or a tooth of a comb."
TING,The sound made when a small bell is struck.
TINK,"A sharp, quick sound; a tinkle."
TINS,"A malleable, ductile, metallic element, resistant to corrosion, with atomic number 50 and symbol Sn."
TINT,A slight coloring.
TINY,A small child; an infant.
TIPI,Alternative form of teepee
TIPS,The tip of the external ear.
TIPT,
TIRE,To become sleepy or weary.
TIRL,
TIRO,A newly recruited soldier.
TIRR,
TITE,
TITI,"A New World monkey of the genus Callicebus, native to South America, distinguished by their long soft fur."
TITS,"A mammary gland, teat."
TIVY,
TIYN,
TIZZ,A tizzy; a state of worried confusion.
TOAD,"An amphibian, a kind of frog (order Anura) with shorter hindlegs and a drier, wartier skin, many in family Bufonidae."
TOBY,"A drinking mug, in the shape of a human head with a hat atop."
TOCK,
TOCO,A pressure-sensitive contraction transducer used in cardiotocography.
TOCS,
TODS,A fox.
TODY,Any of the genus Todus of small insectivorous Caribbean birds.
TOEA,"A unit of currency, equivalent to one hundredth of a Papua New Guinean kina."
TOED,(chiefly in combination) Having (a specified number or type of) toes.
TOES,Each of the five digits on the end of the foot.
TOEY,"Agitated, anticipatory, excited (sometimes specifically sexually so), nervous."
TOFF,An elegantly dressed person.
TOFT,A hillock.
TOFU,A protein-rich food made from curdled soy milk.
TOGA,A loose outer garment worn by the citizens of Ancient Rome.
TOGE,
TOGS,A cloak.
TOHO,
TOIL,"Labour, work, especially of a grueling nature."
TOIT,
TOKE,(casinos) A gratuity.
TOKO,
TOLA,
TOLD,"(archaic outside of idioms) To count, reckon, or enumerate."
TOLE,A decorative metalware having a lacquered or enamelled surface that is painted or gilded
TOLL,Loss or damage incurred through a disaster.
TOLT,
TOLU,"The resinous secretion of Myroxylon balsamum, used in cough syrups and perfumery."
TOMB,A small building (or \
TOME,One in a series of volumes.
TOMO,
TOMS,A flat gong (without knob) that is struck with a felt-covered hammer.
TONE,A specific pitch.
TONG,An instrument or tool used for manipulating things in a fire without touching them with the hands.
TONK,An illegal immigrant of any country.
TONS,A unit of weight (mass) equal to 2240 pounds (a long ton) or 2000 pounds (a short ton) or 1000 kilograms (a metric ton).
TONY,"Stylish, high-toned, upscale."
TOOK,"To get into one's hands, possession or control, with or without force."
TOOL,A mechanical device intended to make a task easier.
TOOM,
TOON,"A cartoon, especially an animated television show."
TOOT,The noise of a horn or whistle.
TOPE,To drink excessively; to get drunk.
TOPH,
TOPI,An antelope of the species Damaliscus korrigum.
TOPO,A topographic map.
TOPS,The highest or uppermost part of something.
TORA,
TORC,"A tightly braided necklace or collar, often made of metal, worn by various early European peoples."
TORE,"Hard, difficult; wearisome, tedious."
TORI,A topological space which is a product of two circles.
TORN,"To rend (a solid material) by holding or restraining in two places and pulling apart, whether intentionally or not; to destroy or separate."
TORO,A traditional Japanese lantern.
TORR,A unit of pressure that is equal to approximately 0.001316 atmospheres or 133.3 pascals.
TORS,"A craggy outcrop of rock on the summit of a hill, created by the erosion and weathering of rock."
TORT,An injury or wrong.
TORY,"(UK politics) A member or supporter of the Conservative Party, which evolved from Royalist politicians; historically associated with upholding the rights of the monarchy and the privileges of the established Church."
TOSA,A Japanese breed of fighting dog
TOSE,
TOSH,Copper; items made of copper
TOSS,"A throw, a lob, of a ball etc., with an initial upward direction, particularly with a lack of care."
TOST,
TOTE,A tote bag.
TOTS,A small child.
TOUK,
TOUN,
TOUR,"A journey through a particular building, estate, country, etc."
TOUT,Someone advertising for customers in an aggressive way.
TOWN,"A settlement; an area with residential districts, shops and amenities, and its own local government; especially one larger than a village and smaller than a city."
TOWS,
TOWT,
TOWY,
TOYO,
TOYS,"Something to play with, especially as intended for use by a child."
TOZE,
TRAD,Traditional climbing.
TRAM,A passenger vehicle for public use that runs on tracks in the road (called a streetcar or trolley in North America).
TRAP,"A machine or other device designed to catch (and sometimes kill) animals, either by holding them in a container, or by catching hold of part of the body."
TRAT,
TRAY,"A small, typically rectangular or round, flat, and rigid object upon which things are carried."
TREE,Fast growing function based on Kruskal's tree theorem.
TREF,
TREK,A journey by ox wagon.
TREM,
TRES,"A three-course stringed instrument similar to a guitar; the Cuban variant has six strings, and the Puerto Rican has nine."
TRET,"An allowance to purchasers, for waste or refuse matter, of four pounds on every 104 pounds of suttle weight, or weight after the tare is deducted."
TREW,
TREY,A playing card or die with the rank of three.
TREZ,
TRIE,
TRIG,A dandy; coxcomb.
TRIM,"Decoration; especially, decoration placed along edges or borders."
TRIN,
TRIO,A group of three people or things.
TRIP,A journey; an excursion or jaunt
TROD,To step or walk (on or over something); to trample.
TROG,"A hooligan, lout."
TRON,A small drain.
TROP,
TROT,Any of several animals related to Equus ferus caballus.
TROU,Trousers.
TROW,Trust or faith.
TROY,"Of, or relating to, troy weight."
TRUE,The state of being in alignment.
TRUG,"A shallow, oval basket used for gardening"
TRYE,
TRYP,
TSAR,An emperor of Russia (1547 to 1917) and of some South Slavic states.
TSKS,
TUAN,"The brush-tailed phascogale, Phascogale tapoatafa."
TUBA,"A large brass musical instrument, usually in the bass range, played through a vibration of the lips upon the mouthpiece and fingering of the keys."
TUBE,Anything that is hollow and cylindrical in shape.
TUBS,"A flat-bottomed vessel, of width similar to or greater than its height, used for storing or packing things, or for washing things in."
TUCK,An act of tucking; a pleat or fold.
TUFA,"Calcareous lime deposited by precipitation from a body of water, such as a hot spring."
TUFF,"A light porous rock, now especially a rock composed of compacted volcanic ash varying in size from fine sand to coarse gravel."
TUFT,"A bunch of feathers, grass or hair, etc., held together at the base."
TUGS,A sudden powerful pull.
TUIS,"A New Zealand honeyeater, Prosthemadera novaeseelandiae"
TULE,"Any of a number of large freshwater sedges of western North America formerly classified in the genus Scirpus, but now mostly as Schoenoplectus"
TUMP,A mound or hillock.
TUMS,(often childish) Stomach or belly.
TUNA,Any of several species of fish of the genus Thunnus in the family Scombridae.
TUND,
TUNE,A melody.
TUNG,
TUNS,"A large cask; an oblong vessel bulging in the middle, like a pipe or puncheon, and girt with hoops; a wine cask."
TUNY,
TUPS,"A male sheep, a ram."
TURD,(mildly) A piece of solid animal or human feces.
TURF,A layer of earth covered with grass; sod.
TURK,
TURM,
TURN,(heading) to make a non-linear physical movement.
TURR,
TUSH,A tusk.
TUSK,"One of a pair of elongated pointed teeth that extend outside the mouth of an animal such as walrus, elephant or wild boar."
TUTS,To make a tut tut sound of disapproval.
TUTU,A ballet skirt made of layered stiff but light netting.
TUZZ,
TWAE,
TWAL,
TWAS,
TWAT,The vagina or vulva.
TWAY,
TWEE,"Overly quaint, dainty, cute or nice."
TWIG,A small thin branch of a tree or bush.
TWIN,"Either of two people (or, less commonly, animals) who shared the same uterus at the same time; one who was born at the same birth as a sibling."
TWIT,"A reproach, gibe or taunt."
TWOS,The digit/figure 2.
TYDE,
TYED,
TYEE,
TYER,
TYES,
TYGS,
TYIN,
TYKE,A mongrel dog.
TYMP,
TYND,
TYNE,
TYPE,A grouping based on shared characteristics; a class.
TYPO,A typographical error.
TYPP,
TYPY,
TYRE,The ring-shaped protective covering around a wheel which is usually made of rubber or plastic composite and is either pneumatic or solid.
TYRO,A beginner; a novice.
TYTE,
TZAR,An emperor of Russia (1547 to 1917) and of some South Slavic states.
UDAL,"A freehold; property held by udal, or allodial, right."
UDON,A Japanese wheat noodle
UDOS,
UEYS,
UFOS,A UFO.
UGHS,
UGLY,Ugliness.
UKES,The training partner against whom tori performs a move.
ULAN,
ULES,
ULEX,
ULNA,"The bone of the forearm that extends from the elbow to the wrist on the side opposite to the thumb, corresponding to the fibula of the hind limb. Also, the corresponding bone in the forelimb of any vertebrate."
ULUS,"An all-purpose knife traditionally used by Yup'ik, Inuit, and Aleut women."
ULVA,
UMBO,"A boss, or rounded elevation, or a corresponding depression, in a palate, disk, or membrane. For example the umbo in the integument of the larvæ of echinoderms or in the tympanic membrane of the ear."
UMES,
UMMA,The worldwide Muslim community.
UMPH,
UMPS,An umpire.
UMPY,An umpire.
UMRA,
UMUS,An earth oven used by the Maori.
UNAI,
UNAU,
UNBE,
UNCE,
UNCI,
UNCO,"Strange, weird."
UNDE,
UNDO,An operation that reverses a previous action.
UNDY,"Waving or wavy; applied to ordinaries, or division lines."
UNIS,University.
UNIT,"A particular, minute unit of mass, defined differently for different substances, but so that varying substances of the same general type have the property that one international unit of the one has the same effect on the human body as one international unit of the other."
UNTO,"Up to, indicating a motion towards a thing and then stopping at it."
UPAS,"(usually countable) A tree, Antiaris toxicaria, of the mulberry family, common in the forests of Java and the neighboring islands, with poisonous secretions."
UPBY,
UPDO,A woman's hairdo in which most hair is kept above the neck
UPGO,
UPON,Being the target of an action.
UPSY,
UPTA,
URAO,
URBS,A walled city in Ancient Rome.
URDE,
URDS,
URDY,
UREA,"A water-soluble organic compound, CO(NH2)2, formed by the metabolism of proteins and excreted in the urine."
URES,
URGE,A strong desire; an itch to do something.
URIC,"Pertaining to, contained in, or obtained from urine."
URNS,A vase with a footed base.
URPS,
URSA,
URUS,The aurochs.
URVA,
USED,To utilize or employ.
USER,"One who uses or makes use of something, a consumer/client or an express or implied licensee (free user) or a trespasser."
USES,The act of using.
UTAS,
UTES,A small vehicle based on the same platform as a family car but with a unibody construction and a built-in open tray area for carrying goods; similar but not identical to a pick-up truck.
UTIS,
UTUS,
UVAE,
UVAS,
UVEA,"The middle of the three concentric layers that make up the eye; it is pigmented and vascular, and comprises the choroid, the ciliary body, and the iris."
VACS,A vacation.
VADE,
VAES,
VAGI,
VAGS,To arrest somebody as a vagrant.
VAIL,Profit; return; proceeds.
VAIN,"Overly proud of oneself, especially concerning appearance; having a high opinion of one's own accomplishments with slight reason."
VAIR,"A type of fur from a squirrel with a black back and white belly, much used on garments in the Middle Ages."
VALE,A valley.
VALI,
VAMP,"The top part of a boot or shoe, above the sole and welt and in front of the ankle seam, that covers the instep and toes; the front part of an upper; the analogous part of a stocking."
VANE,A weather vane
VANG,To take; undertake for.
VANS,"A covered vehicle used for carrying goods or people, usually roughly cuboid in shape, longer and higher than a car but smaller than a truck/lorry."
VANT,
VAPE,"A device with a heating element, used to vaporize a liquid."
VARA,
VARE,
VARS,"A unit of electrical power, in an AC circuit, equal to the power dissipated when 1 volt produces a current of 1 ampere."
VARY,Alteration; change.
VASA,A parrot of a variety that is native to Madagascar.
VASE,"An upright open container used mainly for displaying fresh, dried, or artificial flowers."
VAST,A vast space.
VATS,"A large tub, such as is used for making wine or for tanning."
VATU,The national currency of Vanuatu.
VAUS,
VAUT,
VAVS,"The sixth letter of the Hebrew alphabet, ?."
VAWS,
VEAL,The flesh of a calf (i.e. a young bovine) used for food.
VEEP,"(US politics) The Vice President of the United States; the office of Vice President of the United States, especially during an election cycle where several are in the running for the nomination."
VEER,"To let out (a sail-line), to allow (a sheet) to run out."
VEES,The name of the Latin-script letter V.
VEGA,"(Latin America) An open tract of ground; a plain, especially one which is moist and fertile, such as those used for growing tobacco."
VEGO,A vegetarian.
VEHM,
VEIL,"Something hung up or spread out to hide or protect the face, or hide an object from view; usually of gauze, crepe, or similar diaphanous material."
VEIN,A blood vessel that transports blood from the capillaries back to the heart.
VELA,"A thin membrane, resembling a veil, such as:"
VELD,The open pasture land or grassland of South Africa and neighboring countries.
VELE,
VELL,
VENA,
VEND,The act of vending or selling; a sale.
VENT,"An opening through which gases, especially air, can pass."
VERA,
VERB,"(grammar) A word that indicates an action, event, or state."
VERD,The privilege of cutting green wood within a forest for fuel.
VERS,
VERT,"A green colour, now only in heraldry; represented in engraving by diagonal parallel lines 45 degrees counter-clockwise."
VERY,"True, real, actual."
VEST,A loose robe or outer garment worn historically by men in Arab or Middle Eastern countries.
VETO,"A political right to disapprove of (and thereby stop) the process of a decision, a law etc."
VETS,A veterinarian or veterinary surgeon.
VEXT,
VIAE,
VIAL,"A glass vessel or bottle, especially a small tube-shaped bottle used to store medicine, perfume or other chemical."
VIAS,
VIBE,A vibraphone.
VIBS,
VICE,A bad habit.
VIDE,"Divide (separate into parts, cleave asunder)"
VIDS,Videotape
VIED,To fight for superiority; to contend; to compete eagerly so as to gain something.
VIER,
VIES,To fight for superiority; to contend; to compete eagerly so as to gain something.
VIEW,(physical) Visual perception.
VIFF,
VIGA,"A roughly-made rafter or roof timber, especially in a Latin American village"
VIGS,
VILD,
VILE,Morally low; base; despicable.
VILL,"The smallest administrative unit of land in feudal England, corresponding to the Anglo-Saxon tithing and the modern parish."
VIMS,
VINA,"A plucked stringed instrument with five or seven steel strings stretched on a long fretted finger-board over two gourds, used mostly in Carnatic Indian classical music."
VINE,The climbing plant that produces grapes.
VINO,Wine.
VINS,
VINT,To make wine from fruit
VINY,
VIOL,"A stringed instrument related to the violin family, but held in the lap between the legs like a cello, usually with C-holes, a flat back, a fretted neck and six strings, played with an underhanded bow hold."
VIRE,
VIRL,
VISA,"A permit to enter and leave a country, normally issued by the authorities of the country to be visited."
VISE,"An instrument consisting of two jaws, closing by a screw, lever, cam, or the like, for holding work, as in filing."
VITA,A curriculum vitae.
VITE,
VIVA,A shout of applause.
VIVE,
VIVO,
VIZY,
VLEI,"(Southern Africa) A shallow wetlands or minor lake, generally a seasonal one, or the lowland where such a wetlands appears seasonally."
VLOG,A weblog using video as its primary presentation format.
VOAR,
VOES,"A narrow sea inlet, particularly in the Shetland Islands, similar to a fjord."
VOGS,
VOID,An empty space; a vacuum.
VOIP,
VOLA,
VOLE,Any of a large number of species of small rodents of the subfamily Arvicolinae of the family Cricetidae which are not lemmings or muskrats.
VOLK,The Afrikaner people.
VOLS,
VOLT,"In the International System of Units, the derived unit of electrical potential and electromotive force (voltage); the potential difference across a conductor when a current of one ampere uses one watt of power. Symbol: V"
VOMS,
VORS,
VOTE,A formalized choice on matters of administration or other democratic activities
VOWS,"A solemn promise to perform some act, or behave in a specified manner, especially a promise to live and act in accordance with the rules of a religious order."
VRIL,
VROT,
VROU,
VROW,
VUGG,
VUGH,
VUGS,A small to medium-sized cavity inside rock that may be formed through a variety of processes.
VULN,(especially of a pelican) To wound (oneself) by biting at the breast.
VUMS,
WAAC,
WAAH,
WABS,
WACK,An eccentric; an oddball; a weirdo.
WADD,
WADE,An act of wading.
WADI,"A valley, gully, or stream bed in northern Africa and southwest Asia that remains dry except during the rainy season."
WADS,"An amorphous, compact mass."
WADT,
WADY,"A valley, gully, or stream bed in northern Africa and southwest Asia that remains dry except during the rainy season."
WAES,
WAFF,
WAFT,A light breeze.
WAGE,"(often in plural) An amount of money paid to a worker for a specified quantity of work, usually calculated on an hourly basis and expressed in an amount of money per hour."
WAGS,An oscillating movement.
WAID,
WAIF,A castaway; a homeless child.
WAIL,"A prolonged cry, usually high-pitched, especially as of grief or anguish."
WAIN,"A wagon; a four-wheeled cart for hauling loads, usually pulled by horses or oxen."
WAIR,
WAIS,"A Thai greeting wherein the palms are brought together in front of the face or chest, sometimes accompanied with a bow."
WAIT,A delay.
WAKA,A kind of classical Japanese poem.
WAKE,"The act of waking, or state of being awake."
WAKF,
WALD,
WALE,A ridge or low barrier.
WALI,A provincial governor in certain Islamic countries.
WALK,"To move on the feet by alternately setting each foot (or pair or group of feet, in the case of animals with four or more feet) forward, with at least one foot on the ground at all times. Compare run."
WALL,"A rampart of earth, stones etc. built up for defensive purposes."
WALY,
WAME,
WAND,"A hand-held narrow rod, usually used for pointing or instructing, or as a traditional emblem of authority."
WANE,"A gradual diminution in power, value, intensity etc."
WANG,
WANK,An act of masturbation.
WANS,The digit or figure 1.
WANT,"A desire, wish, longing."
WANY,
WAPS,
WAQF,"An endowment of land, in certain Islamic countries, given over for religious or charitable purposes."
WARB,
WARD,A warden; a guard; a guardian or watchman.
WARE,The state of being aware; heed.
WARK,
WARM,"Having a temperature slightly higher than usual, but still pleasant; mildly hot."
WARN,To make (someone) aware of (something impending); especially:
WARP,"The state, quality, or condition of being twisted, physically or mentally:"
WARS,"Organized, large-scale, armed conflict between countries or between national, ethnic, or other sizeable groups, usually involving the engagement of military forces."
WART,A type of deformed growth occurring on the skin caused by the human papillomavirus (HPV).
WARY,"Cautious of danger; carefully watching and guarding against deception, trickery, and dangers; suspiciously prudent"
WASE,
WASH,The process or an instance of washing or being washed by water or other liquid.
WASM,
WASP,Any of many types of stinging flying insect resembling a hornet.
WAST,The part of the body between the pelvis and the stomach.
WATE,
WATS,A Buddhist temple in Southeast Asia.
WATT,"In the International System of Units, the derived unit of power; the power of a system in which one joule of energy is transferred per second. Symbol: W"
WAUK,
WAUL,"To wail, to cry plaintively."
WAUR,
WAVE,To move back and forth repeatedly and somewhat loosely.
WAVY,Rising or swelling in waves.
WAWA,
WAWE,
WAWL,
WAWS,
WAXY,Resembling wax in texture or appearance.
WAYS,(heading) To do with a place or places.
WAZZ,"An act of urination, a piss or a leak; urine."
WEAK,Lacking in force (usually strength) or ability.
WEAL,"Wealth, riches."
WEAN,
WEAR,(in combination) clothing
WEBS,The silken structure which a spider builds using silk secreted from the spinnerets at the caudal tip of its abdomen; a spiderweb.
WEDS,To perform the marriage ceremony for; to join in matrimony.
WEED,"Any plant regarded as unwanted at the place where, and at the time when it is growing."
WEEK,Any period of seven consecutive days.
WEEL,A whirlpool.
WEEM,
WEEN,Doubt; conjecture.
WEEP,A session of crying.
WEER,"Small, little."
WEES,To urinate.
WEET,
WEFT,The horizontal threads that are interlaced through the warp in a woven fabric.
WEID,
WEIL,
WEIR,An adjustable dam placed across a river to regulate the flow of water downstream.
WEKA,"The woodhen, a flightless bird of New Zealand."
WELD,"A herb (Reseda luteola) related to mignonette, growing in Europe, and to some extent in America, used to make a yellow dye."
WELK,
WELL,In good health.
WELS,The wels catfish (Silurus glanis)
WELT,To roll; revolve
WEMB,
WEMS,
WENA,
WEND,A large extent of ground; a perambulation; a circuit.
WENS,A cyst on the skin.
WENT,To move:
WEPT,To cry; shed tears.
WERE,"A man, a husband"
WERO,
WERT,
WEST,"One of the four principal compass points, specifically 270°, conventionally directed to the left on maps; the direction of the setting sun at an equinox, abbreviated as W."
WETA,"Any of about 70 insect species in the families Anostostomatidae and Rhaphidophoridae, endemic to New Zealand, resembling katydids or crickets."
WETS,Liquid or moisture.
WEXE,
WEYS,An old English measure of weight containing 224 pounds; equivalent to 2 hundredweight.
WHAE,
WHAM,A forceful blow
WHAP,A blow; a hit; a variation of whop.
WHAT,(Singlish) Used to contradict an underlying assumption held by the interlocutor.
WHEE,"An expression of pleasure or enjoyment, mostly from rapid physical motion."
WHEN,The time at which something happens.
WHET,The act of whetting something.
WHEW,"To whistle with a shrill pipe, like a plover."
WHEY,The liquid remaining after milk has been curdled and strained in the process of making cheese.
WHID,
WHIG,"Acidulated whey, sometimes mixed with buttermilk and sweet herbs, used as a cooling beverage."
WHIM,"A fanciful impulse, or whimsical idea"
